CD_SETOR,CD_QUADRA,CD_FACE,NM_TIP_LOG,NM_TIT_LOG,NM_LOG,TOT_RES,TOT_GERAL
"352940105000654","001","003",VIELA,,JOAO PATRICIO FILHO,"0","0"
"352940105000654","002","001",VIELA,,JOAO PATRICIO FILHO,"0","0"
"352940105000654","002","002",RUA,,ANGELO BERTUCHI,"34","38"
"352940105000654","002","003",ESTRADA,,MAUA E ADUTORA RIO CLARO,"6","13"
"352940105000654","002","004",RUA,,VICENTINA CARDOSO DE SOUZA,"38","41"
"352940105000654","003","001",RUA,,FRANCISCO ALVES DE OLIVEIRA,"3","6"
"352940105000654","003","002",RUA,,ORLANDO MARIANO,"15","18"
"352940105000654","003","003",VIELA,,PANORAMA,"0","0"
"352940105000654","003","004",RUA,,GILBERTO VERDOLIVA,"14","15"
"352940105000654","003","005",RUA,,ANGELO BERTUCHI,"0","0"
"352940105000654","003","006",VIELA,,VERBENA,"0","0"
"352940105000654","006","001",RUA,,ORLANDO MARIANO,"0","0"
"352940105000654","006","002",RUA,,GERALDO NUNES CORDEIRO,"11","12"
"352940105000654","006","003",RUA,,MARIA BOSCARIOL GABRIELE,"7","7"
"352940105000654","006","004",RUA,,GILBERTO VERDOLIVA,"0","0"
"352940105000654","006","005",VIELA,,PANORAMA,"0","0"
"352940105000655","003","002",VIELA,,CINCINATO LOURENCO FREIRE,"0","0"
"352940105000655","003","003",AVENIDA,,JOSE MOREIRA,"39","47"
"352940105000655","003","004",AVENIDA,,JOSE MOREIRA,"22","27"
"352940105000655","003","005",VIELA,,LUIS FAVARO,"3","3"
"352940105000655","004","001",VIELA,,LUIS FAVARO,"4","4"
"352940105000655","004","002",AVENIDA,,JOSE MOREIRA,"37","54"
"352940105000655","004","003",RUA,,ROQUE FINAMORE,"0","0"
"352940105000656","001","001",VIELA,,SEM NOME,"0","0"
"352940105000656","001","002",RUA,,SABIA,"11","12"
"352940105000656","001","003",AVENIDA,,JOSE MOREIRA,"0","0"
"352940105000656","001","004",VIELA,,CINCINATO LOURENC FREIRE,"0","0"
"352940105000656","002","001",VIELA,,SEM NOME,"0","0"
"352940105000656","002","002",RUA,,ARAPONGA,"0","0"
"352940105000656","002","003",ESCADAO,,SEM NOME,"0","0"
"352940105000656","003","001",ESCADAO,,SEM NOME,"0","0"
"352940105000656","003","002",RUA,,ARAPONGA,"92","98"
"352940105000656","003","003",RUA,,SABIA,"0","0"
"352940105000656","003","004",VIELA,,CINCINATO LOURENC FREIRE,"0","0"
"352940105000656","004","001",RUA,,ROQUE FINAMORE,"18","22"
"352940105000656","004","002",RUA,,ARAPONGA,"0","0"
"352940105000656","004","003",VIELA,,SEM NOME,"0","0"
"352940105000657","001","001",RUA,,MAURILIO ANGELO LOURENCETTI,"14","15"
"352940105000657","001","002",RUA,,JANUARIO BOCCIA,"11","11"
"352940105000657","001","003",RUA,,ARAPONGA,"18","18"
"352940105000657","001","004",RUA,,ROQUE FINAMORE,"11","11"
"352940105000657","002","001",RUA,,MAURILIO ANGELO LOURENCETTI,"28","29"
"352940105000657","002","002",RUA,,EPONINA ESTRELA,"25","26"
"352940105000657","002","003",RUA,,TICO TICO,"0","0"
"352940105000657","002","004",RUA,,ARAPONGA,"46","49"
"352940105000657","002","005",RUA,,JANUARIO BOCCIA,"12","12"
"352940105000658","001","001",RUA,,MAGDA CARDOSO,"7","7"
"352940105000658","001","002",RUA,,MARIA JOSE MARTINS,"29","40"
"352940105000658","001","003",RUA,,ESTEVAM GALLO,"11","20"
"352940105000658","001","004",RUA,,HENRIQUE MARTINS,"47","57"
"352940105000658","002","001",RUA,,MAGDA CARDOSO,"15","15"
"352940105000658","002","002",RUA,,ESTEVAM GALLO,"5","6"
"352940105000658","002","003",RUA,,MARIA JOSE MARTINS,"7","9"
"352940105000658","003","001",RUA,,ESTEVAM GALLO,"43","45"
"352940105000658","003","002",VIELA,,GAIA,"5","5"
"352940105000658","003","003",VIELA,,JOAO DE BARRO,"0","0"
"352940105000658","004","001",RUA,,JOAO SALVADOR PEREZ TONICO,"4","4"
"352940105000658","004","002",RUA,,LUIS ALETTO,"17","17"
"352940105000658","004","003",VIELA,,GAIA,"1","1"
"352940105000658","004","004",RUA,,ESTEVAM GALLO,"0","0"
"352940105000659","001","001",VIELA,,DAS GRACAS,"0","0"
"352940105000659","001","002",RUA,,LUIZ ALETTO,"39","42"
"352940105000659","001","003",CAMINHO,,SEM DENOMINACAO,"0","0"
"352940105000659","001","004",VIELA,,JOAO DE BARRO,"0","0"
"352940105000659","001","005",VIELA,,GRALHA AZUL,"0","0"
"352940105000659","001","006",VIELA,,JOAO DE BARRO,"0","0"
"352940105000659","002","001",VIELA,,GRALHA AZUL,"0","0"
"352940105000659","002","002",CAMINHO,,SEM DENOMINACAO,"0","0"
"352940105000659","002","003",RUA,,LUIZ ALETTO,"0","0"
"352940105000660","001","001",RUA,,QUINZE DE NOVEMBRO,"12","12"
"352940105000660","001","002",RUA,,SERGIO MAIA,"15","17"
"352940105000660","001","003",RUA,,SERGIO MAIA,"35","35"
"352940105000660","001","004",RUA,,QUINZE DE NOVEMBRO,"2","3"
"352940105000660","001","005",RUA,,CLARA MARIA DOS SANTOS MARIANO,"0","0"
"352940105000660","001","013",CAMINHO,,SEM DENOMINACAO 2,"0","0"
"352940105000660","001","014",CAMINHO,,SEM DENOMINACAO 2,"0","0"
"352940105000660","001","015",CAMINHO,,SEM DENOMINACAO 3,"0","0"
"352940105000660","001","016",RUA,,MARIO MILANESI,"0","0"
"352940105000660","001","017",RUA,,LAZARO MIRANDA BRITO,"0","0"
"352940105000660","001","018",TRAVESSA,,FRANCISCO JOAO DE SOUZA,"0","0"
"352940105000660","001","019",TRAVESSA,,FRANCISCO JOAO DE SOUZA,"7","7"
"352940105000660","001","020",RUA,,LAZARO MIRANDA BRITO,"27","27"
"352940105000660","002","001",RUA,,OSWALDO ELIAS,"0","0"
"352940105000660","002","002",CAMINHO,,SEM DENOMINACAO 3,"0","0"
"352940105000660","002","003",CAMINHO,,SEM DENOMINACAO 2,"0","0"
"352940105000662","001","001",RUA,,NATAL,"8","9"
"352940105000662","001","002",TRAVESSA,,ALCANTARA,"9","9"
"352940105000662","001","003",RUA,,GOIANIA,"18","19"
"352940105000662","002","001",RUA,,NATAL,"33","36"
"352940105000662","002","002",RUA,,LORENA,"4","4"
"352940105000662","002","003",RUA,,RECIFE,"26","27"
"352940105000662","002","004",RUA,,GOIANIA,"24","29"
"352940105000662","002","005",TRAVESSA,,ALCANTARA,"10","10"
"352940105000662","003","001",RUA,,NATAL,"2","2"
"352940105000662","003","002",RUA,,RECIFE,"5","5"
"352940105000662","003","003",RUA,,LORENA,"2","2"
"352940105000663","004","001",RUA,,NATAL,"48","49"
"352940105000663","004","002",RUA,,RIO DE JANEIRO,"24","30"
"352940105000663","004","003",TRAVESSA,,LAURO DE FREITAS,"11","11"
"352940105000663","004","004",RUA,,LORENA,"36","37"
"352940105000663","004","005",RUA,,RECIFE,"9","9"
"352940105000663","005","001",RUA,,RIO DE JANEIRO,"7","9"
"352940105000663","005","002",RUA,,ILHEUS,"8","9"
"352940105000663","005","003",RUA,,LORENA,"3","3"
"352940105000663","005","004",TRAVESSA,,LAURO DE FREITAS,"8","8"
"352940105000664","001","001",RUA,,LORENA,"39","41"
"352940105000664","001","002",RUA,,OLINDA,"43","52"
"352940105000664","001","005",RUA,,ILHEUS,"10","10"
"352940105000664","001","006",TRAVESSA,,DA RUA ILHEUS,"0","0"
"352940105000664","001","007",TRAVESSA,,DA RUA ILHEUS,"0","0"
"352940105000664","001","008",VIELA,,SEM DENOMINACAO,"0","0"
"352940105000664","001","009",TRAVESSA,,DA RUA ILHEUS,"29","29"
"352940105000664","001","015",RUA,,GOIANIA,"0","0"
"352940105000664","001","016",VIELA,,SEM DENOMINACAO,"0","0"
"352940105000664","001","017",VIELA,,SEM DENOMINACAO,"0","0"
"352940105000664","001","018",RUA,,RECIFE,"0","0"
"352940105000664","001","019",VIELA,,"21","0","0"
"352940105000664","001","020",VIELA,,"21","0","0"
"352940105000664","001","021",RUA,,RECIFE,"44","46"
"352940105000664","003","001",VIELA,,SEM DENOMINACAO,"0","0"
"352940105000664","003","002",TRAVESSA,,DA RUA ILHEUS,"0","0"
"352940105000665","003","001",RUA,,LORENA,"13","13"
"352940105000665","003","002",RUA,,PETROLINA,"13","15"
"352940105000665","003","003",RUA,,OLINDA,"7","12"
"352940105000665","004","002",RUA,,ILHEUS,"33","38"
"352940105000665","004","004",TRAVESSA,,CAICO,"5","8"
"352940105000665","004","006",TRAVESSA,,CAICO,"3","3"
"352940105000665","004","007",RUA,,OLINDA,"7","7"
"352940105000665","004","008",RUA,,PETROLINA,"13","14"
"352940105000665","004","009",RUA,,LORENA,"2","2"
"352940105000665","004","010",RUA,,ILHEUS,"0","0"
"352940105000665","004","011",VIELA,,SEM DENOMINACAO,"0","0"
"352940105000665","004","012",VIELA,,SEM DENOMINACAO,"0","0"
"352940105000666","001","001",RUA,,ILHEUS,"20","22"
"352940105000666","001","002",RUA,,MARILIA,"29","31"
"352940105000666","001","003",RUA,,RIO DE JANEIRO,"4","4"
"352940105000666","001","004",RUA,,RIO BONITO,"37","43"
"352940105000666","002","001",RUA,,ILHEUS,"22","25"
"352940105000666","002","002",RUA,,RIO DE JANEIRO,"39","42"
"352940105000666","002","003",RUA,,MARILIA,"30","31"
"352940105000666","002","004",VIELA,,SEM DENOMINACAO,"0","0"
"352940105000666","002","005",VIELA,,SEM DENOMINACAO,"0","0"
"352940105000666","002","006",RUA,,MARILIA,"0","0"
"352940105000667","003","001",RUA,,RIO DE JANEIRO,"6","6"
"352940105000667","003","002",VIELA,,SEM NOME 01,"4","4"
"352940105000667","003","003",RUA,SAO,JOAO DA BARRA,"3","3"
"352940105000667","004","001",RUA,,RIO DE JANEIRO,"10","10"
"352940105000667","004","002",TRAVESSA,,GUARAREMA,"1","1"
"352940105000667","004","003",RUA,SAO,JOAO DA BARRA,"5","5"
"352940105000667","004","004",VIELA,,SEM NOME 01,"1","1"
"352940105000667","005","001",RUA,,RIO DE JANEIRO,"42","45"
"352940105000667","005","002",RUA,,TUPA,"11","13"
"352940105000667","005","003",RUA,,TUPA,"14","16"
"352940105000667","005","004",RUA,,CAMPINA GRANDE,"6","6"
"352940105000667","005","005",RUA,,PASCOAL PAGANO,"3","3"
"352940105000667","005","006",RUA,,CARLOS ROBERTO MOGLIERI,"31","31"
"352940105000667","005","007",RUA,SAO,JOAO DA BARRA,"0","0"
"352940105000667","005","008",TRAVESSA,,GUARAREMA,"0","0"
"352940105000668","003","001",RUA,,CARLOS ROBERTO MOGLIERI,"6","7"
"352940105000668","003","002",VIELA,,SEM NOME 03,"5","5"
"352940105000668","003","003",RUA,,ANTONIETA DELL ANTONIA,"54","63"
"352940105000668","004","001",RUA,,CARLOS ROBERTO MOGLIERI,"12","14"
"352940105000668","004","002",RUA,,ANTONIETA DELL ANTONIA,"12","13"
"352940105000668","004","003",VIELA,,SEM NOME 03,"3","4"
"352940105000668","006","001",VIELA,,SEM NOME 04,"0","0"
"352940105000668","006","002",RUA,,ANTONIETA DELL ANTONIA,"2","2"
"352940105000668","006","003",RUA,,ANTONIETA DELL ANTONIA,"8","8"
"352940105000668","006","004",RUA,,CARLOS ROBERTO MOGLIERI,"11","13"
"352940105000668","006","005",RUA,,PASCOAL PAGANO,"28","31"
"352940105000669","001","001",RUA,,ANTONIETA DELL ANTONIA,"17","19"
"352940105000669","001","002",VIELA,,SEM NOME 02,"0","0"
"352940105000669","001","003",RUA,VEREADOR,ALBERTO RATTI,"115","123"
"352940105000669","002","001",RUA,,ANTONIETA DELL ANTONIA,"16","17"
"352940105000669","002","002",RUA,VEREADOR,ALBERTO RATTI,"58","62"
"352940105000669","002","003",VIELA,,SEM NOME 02,"0","0"
"352940105000670",,,,,,,
"352940105000670","001","001",RUA,,DAVID BOSCARIOL,"32","32"
"352940105000670","001","002",AVENIDA,,MARGINAL,"2","2"
"352940105000670","001","003",TRAVESSA,,BEM TE VI,"5","5"
"352940105000670","001","004",VIELA,,PASSARO PRETO,"3","3"
"352940105000670","002","001",VIELA,,PASSARO PRETO,"6","6"
"352940105000670","002","002",TRAVESSA,,BEM TE VI,"4","4"
"352940105000670","002","003",VIELA,,PAPAGAIO,"7","7"
"352940105000670","002","004",RUA,,ANTONIETA DELL ANTONIA,"5","6"
"352940105000670","003","001",VIELA,,PAPAGAIO,"0","0"
"352940105000670","003","002",TRAVESSA,,BEM TE VI,"6","6"
"352940105000670","003","003",RUA,VEREADOR,ALBERTO RATTI,"0","0"
"352940105000670","003","004",RUA,,ANTONIETA DELL ANTONIA,"8","9"
"352940105000670","004","001",TRAVESSA,,BEM TE VI,"20","22"
"352940105000670","004","002",AVENIDA,,MARGINAL,"40","42"
"352940105000670","004","005",RUA,VEREADOR,ALBERTO RATTI,"55","60"
"352940105000671","001","001",AVENIDA,,MARGINAL,"0","0"
"352940105000671","004","003",RUA,,EMILIA DOS SANTOS NETO,"12","12"
"352940105000671","004","004",RUA,,JOSE MADEO,"9","10"
"352940105000671","004","005",RUA,VEREADOR,ALBERTO RATTI,"0","0"
"352940105000671","005","001",AVENIDA,,MARGINAL,"4","5"
"352940105000671","005","002",RUA,,JOSE MADEO,"2","2"
"352940105000671","005","003",RUA,,EMILIA DOS SANTOS NETO,"3","3"
"352940105000671","006","001",RUA,,JOSE MADEO,"23","23"
"352940105000671","006","002",AVENIDA,,MARGINAL,"0","0"
"352940105000671","006","003",RUA,VEREADOR,ALBERTO RATTI,"54","57"
"352940105000672","003","001",RUA,,LUIS BOSCARIOL,"37","37"
"352940105000672","003","002",RUA,,WASHINGTON LUIZ,"64","70"
"352940105000672","003","003",RUA,,SILVIO PANTANO,"100","106"
"352940105000672","003","004",RUA,,ALVARO ZULIANI,"0","2"
"352940105000672","003","005",RUA,,RECANTO DOS PASSAROS,"30","32"
"352940105000672","003","006",VIELA,,PAMELA GERMANO DA COSTA,"0","0"
"352940105000672","003","007",VIELA,,PAMELA GERMANO DA COSTA,"0","0"
"352940105000672","003","008",RUA,,RECANTO DOS PASSAROS,"0","0"
"352940105000672","003","009",RUA,,RECANTO DOS PASSAROS,"23","24"
"352940105000672","003","010",RUA,,IZAQUE RAMOS PEREIRA,"7","7"
"352940105000673","001","001",RUA,,LUIS BOSCARIOL,"22","25"
"352940105000673","001","002",RUA,,IRACI TEIXEIRA DOS SANTOS,"7","7"
"352940105000673","001","003",RUA,,RECANTO DOS PASSAROS,"6","8"
"352940105000673","001","004",RUA,,ALVARO ZULIANI,"0","0"
"352940105000673","001","005",RUA,,DA PATRIA,"7","15"
"352940105000673","002","001",RUA,,LUIS BOSCARIOL,"4","4"
"352940105000673","002","002",RUA,,IZAQUE RAMOS PEREIRA,"8","8"
"352940105000673","002","003",RUA,,RECANTO DOS PASSAROS,"7","8"
"352940105000673","002","004",RUA,,IRACI TEIXEIRA DOS SANTOS,"13","13"
"352940105000673","004","001",RUA,,SILVIO PANTANO,"0","0"
"352940105000673","004","002",RUA,,WASHINGTON LUIZ,"0","0"
"352940105000673","004","003",RUA,,ALVARO ZULIANI,"2","3"
"352940105000673","005","001",RUA,,ALVARO ZULIANI,"39","42"
"352940105000673","005","002",RUA,,WASHINGTON LUIZ,"4","4"
"352940105000673","005","003",RUA,,DA PATRIA,"44","58"
"352940105000674","001","001",RUA,,DA LIBERDADE,"12","13"
"352940105000674","001","002",RUA,,ANKICHI MOROMIZATO,"22","22"
"352940105000674","001","003",RUA,,BOM RETIRO,"17","18"
"352940105000674","001","004",RUA,,MARIO MAGINI,"46","49"
"352940105000674","001","005",RUA,,DA PATRIA,"23","32"
"352940105000674","002","001",RUA,,MARIO MAGINI,"44","45"
"352940105000674","002","002",RUA,,ANDRE MAGINI,"65","67"
"352940105000675","003","001",RUA,,LUIS PASTEUR,"16","16"
"352940105000675","003","002",RUA,,LUIS BOSCARIOL,"3","3"
"352940105000675","003","003",RUA,,JOAQUIM DOS SANTOS NETO,"27","27"
"352940105000675","003","004",RUA,,ANDRE MAGINI,"6","8"
"352940105000675","004","001",RUA,,ANDRE MAGINI,"43","46"
"352940105000675","004","002",RUA,,JOAQUIM DOS SANTOS NETO,"17","17"
"352940105000675","004","003",RUA,,LUIS BOSCARIOL,"32","33"
"352940105000675","004","004",RUA,,DA PATRIA,"8","15"
"352940105000676","001","001",AVENIDA,,WASHINGTON LUIZ,"72","76"
"352940105000676","001","002",RUA,,BOM RETIRO,"23","23"
"352940105000676","001","003",RUA,,BOM SUCESSO,"5","5"
"352940105000676","001","005",RUA,,BOM SUCESSO,"7","8"
"352940105000676","001","006",RUA,,BOM RETIRO,"15","15"
"352940105000676","001","007",RUA,,ANKICHI MOROMIZATO,"17","17"
"352940105000676","001","008",RUA,,DA LIBERDADE,"70","74"
"352940105000677","002","001",RUA,,MANOEL DA SILVA LISBOA,"37","40"
"352940105000677","002","002",RUA,,MARIO MAGINI,"2","3"
"352940105000677","002","003",RUA,,BOM RETIRO,"29","31"
"352940105000677","003","001",AVENIDA,,WASHINGTON LUIZ,"56","60"
"352940105000677","003","002",RUA,,MARIO MAGINI,"5","7"
"352940105000677","003","003",RUA,,MANOEL DA SILVA LISBOA,"38","38"
"352940105000677","003","004",RUA,,BOM RETIRO,"3","3"
"352940105000678",,,,,,,
"352940105000678","001","001",AVENIDA,BARAO,DE MAUA,"23","55"
"352940105000678","001","002",RUA,,LUIS BERNARDI,"16","22"
"352940105000678","003","001",RUA,,LUIS BERNARDI,"8","9"
"352940105000678","003","002",RUA,SAO,PEDRO,"17","20"
"352940105000678","003","003",AVENIDA,DOUTOR,GETULIO VARGAS,"18","20"
"352940105000678","003","004",RUA,,BERNARDO MORELLI,"18","19"
"352940105000678","004","001",RUA,,LUIS BERNARDI,"0","0"
"352940105000678","004","002",AVENIDA,BARAO,DE MAUA,"0","0"
"352940105000678","004","003",RUA,,MONTEIRO LOBATO,"11","13"
"352940105000678","004","004",AVENIDA,DOUTOR,GETULIO VARGAS,"20","21"
"352940105000678","004","005",RUA,SAO,PEDRO,"0","1"
"352940105000678","005","001",AVENIDA,BARAO,DE MAUA,"5","14"
"352940105000678","005","002",AVENIDA,DOUTOR,GETULIO VARGAS,"17","19"
"352940105000678","005","003",RUA,,LUIZ BINOTTI,"7","8"
"352940105000678","005","004",RUA,,LUIZ BINOTTI,"17","19"
"352940105000678","005","005",AVENIDA,DOUTOR,GETULIO VARGAS,"8","10"
"352940105000678","005","006",RUA,,MONTEIRO LOBATO,"47","53"
"352940105000680","001","001",AVENIDA,DOUTOR,GETULIO VARGAS,"4","5"
"352940105000680","001","002",RUA,,WALFRIDES VIEIRA VASCONCELOS,"12","13"
"352940105000680","001","003",RUA,,WALFRIDES VIEIRA VASCONCELOS,"7","7"
"352940105000680","001","004",RUA,,ANTONIO AUGUSTO DANIEL,"3","3"
"352940105000680","001","005",RUA,,ANTONIO AUGUSTO DANIEL,"6","6"
"352940105000680","001","006",RUA,,WALFRIDES VIEIRA VASCONCELOS,"0","0"
"352940105000680","001","007",AVENIDA,DOUTOR,GETULIO VARGAS,"7","9"
"352940105000680","001","008",RUA,DUQUE,DE CAXIAS,"10","11"
"352940105000680","001","009",RUA,,EGIDIO GAZOLLA,"106","106"
"352940105000680","001","010",RUA,,EGIDIO GAZOLLA,"6","6"
"352940105000680","001","011",RUA,,SANTOS DUMONT,"12","13"
"352940105000680","001","012",RUA,,AMADOR BUENO,"16","17"
"352940105000680","002","001",RUA,,EGIDIO GAZOLLA,"8","8"
"352940105000680","002","002",RUA,DUQUE,DE CAXIAS,"8","8"
"352940105000680","002","003",RUA,,SANTOS DUMONT,"6","6"
"352940105000680","002","004",RUA,,EGIDIO GAZOLLA,"6","6"
"352940105000681","003","001",RUA,,EGIDIO GAZOLLA,"5","5"
"352940105000681","003","002",RUA,,MONTE CASTELO,"9","9"
"352940105000681","003","003",RUA,,SANTOS DUMONT,"4","4"
"352940105000681","003","004",RUA,DUQUE,DE CAXIAS,"7","8"
"352940105000681","004","001",RUA,,SANTOS DUMONT,"10","10"
"352940105000681","004","002",RUA,,PARAGUACU,"18","19"
"352940105000681","004","003",RUA,,CARLOS DE LAET,"14","14"
"352940105000681","004","004",RUA,DUQUE,DE CAXIAS,"13","15"
"352940105000681","005","001",RUA,,SANTOS DUMONT,"10","10"
"352940105000681","005","002",RUA,,PASTEUR,"32","32"
"352940105000681","005","003",RUA,,CARLOS DE LAET,"0","0"
"352940105000681","005","004",RUA,,PARAGUACU,"100","100"
"352940105000682","001","001",RUA,,SANTOS DUMONT,"43","44"
"352940105000682","001","002",RUA,,FRANCISCO DA PAZ,"10","11"
"352940105000682","001","003",RUA,,ALVARES MACHADO,"34","35"
"352940105000682","001","004",RUA,ALMIRANTE,TAMANDARE,"12","19"
"352940105000682","002","001",RUA,,SANTOS DUMONT,"4","4"
"352940105000682","002","002",RUA,,AMADOR BUENO,"24","25"
"352940105000682","002","003",VIELA,,SEM DENOMINACAO,"0","0"
"352940105000682","002","004",RUA,,FRANCISCO DA PAZ,"20","23"
"352940105000682","003","001",RUA,,SANTOS DUMONT,"8","8"
"352940105000682","003","002",RUA,,PRUDENTE DE MORAIS,"7","7"
"352940105000682","003","003",RUA,,CARLOS DE LAET,"6","7"
"352940105000682","003","004",RUA,,AMADOR BUENO,"8","8"
"352940105000682","004","001",RUA,,CARLOS DE LAET,"0","1"
"352940105000682","004","002",RUA,,PRUDENTE DE MORAIS,"23","23"
"352940105000682","004","003",RUA,,MARTIM AFONSO,"10","10"
"352940105000682","004","004",RUA,,AMADOR BUENO,"23","24"
"352940105000682","008","001",RUA,,ALVARES MACHADO,"22","24"
"352940105000682","008","002",RUA,,FRANCISCO DA PAZ,"6","7"
"352940105000682","008","003",RUA,ALMIRANTE,BARROSO,"29","29"
"352940105000682","008","004",RUA,ALMIRANTE,TAMANDARE,"9","22"
"352940105000683","005","001",RUA,,MARTIM AFONSO,"7","7"
"352940105000683","005","002",RUA,,PRUDENTE DE MORAIS,"20","21"
"352940105000683","005","003",RUA,,BRAS CUBAS,"12","12"
"352940105000683","005","004",RUA,,AMADOR BUENO,"15","24"
"352940105000683","006","001",VIELA,,SEM DENOMINACAO,"0","0"
"352940105000683","006","002",RUA,,AMADOR BUENO,"35","38"
"352940105000683","006","003",RUA,,BRAS CUBAS,"15","19"
"352940105000683","006","004",RUA,,FRANCISCO DA PAZ,"36","40"
"352940105000683","007","001",RUA,ALMIRANTE,BARROSO,"14","15"
"352940105000683","007","002",RUA,,FRANCISCO DA PAZ,"6","6"
"352940105000683","007","003",RUA,,BRAS CUBAS,"72","79"
"352940105000683","007","004",RUA,ALMIRANTE,TAMANDARE,"2","6"
"352940105000684","001","001",RUA,,SANTOS DUMONT,"16","16"
"352940105000684","001","002",RUA,,DUQUE DE CAXIAS,"30","30"
"352940105000684","001","003",RUA,,CARLOS DE LAET,"30","30"
"352940105000684","001","004",RUA,,PRUDENTE DE MORAIS,"7","7"
"352940105000684","002","001",RUA,,CARLOS DE LAET,"38","38"
"352940105000684","002","002",RUA,,DUQUE DE CAXIAS,"8","10"
"352940105000684","002","003",RUA,,MARTIN AFONSO,"1","1"
"352940105000684","002","004",RUA,,PRUDENTE DE MORAIS,"13","13"
"352940105000684","003","001",RUA,,MARTIN AFONSO,"1","2"
"352940105000684","003","002",RUA,,DUQUE DE CAXIAS,"7","7"
"352940105000684","003","003",RUA,,BRAS CUBAS,"25","26"
"352940105000684","003","004",RUA,,PRUDENTE DE MORAIS,"9","9"
"352940105000686","001","001",RUA,,REGENTE FEIJO,"3","5"
"352940105000686","001","002",RUA,,PRUDENTE DE MORAIS,"26","28"
"352940105000686","001","003",RUA,,AMERICO BRASILIENSE,"37","40"
"352940105000686","001","004",RUA,,OSWALDO CRUZ,"0","0"
"352940105000686","002","001",RUA,,REGENTE FEIJO,"20","20"
"352940105000686","002","002",RUA,DUQUE,DE CAXIAS,"12","12"
"352940105000686","002","003",RUA,,AMERICO BRASILIENSE,"32","32"
"352940105000686","002","004",RUA,,PRUDENTE DE MORAIS,"33","33"
"352940105000686","005","001",RUA,,AMERICO BRASILIENSE,"13","15"
"352940105000686","005","002",RUA,DUQUE,DE CAXIAS,"12","12"
